Date,RiskFree,StockPrice,Dividends,Strike,Moneyness,bDTM,isCall,OptionPrice,Vega,ImpliedVolOM,ImpliedVol,RD
20190109,0.0256992372727273,2584.96,0.01471256,2660,1.02794593356551,24,1,20.7,269.72475433612476,0.149916,0.149915997766078,4.359792568542579e-05
20190109,0.0256992372727273,2584.96,0.01471256,2800,1.08204835112158,24,1,1.275,54.82131249895335,0.134813,0.134812624341264,4.359792568542579e-05
20190109,0.0257942809090909,2584.96,0.01471256,2400,0.927405247146954,26,0,15.0,192.1054114113117,0.236693,0.233548856244612,4.397508297258294e-05
20190109,0.0257942809090909,2584.96,0.01471256,2760,1.066516034219,26,1,3.45,114.76026495410736,0.137643,0.135715285460316,4.397508297258294e-05
20190109,0.0257942809090909,2584.96,0.01471256,2780,1.07424441127856,26,1,2.25,87.02197348508727,0.136532,0.134622629404843,4.397508297258294e-05
20190109,0.0257942809090909,2584.96,0.01471256,2360,0.911948493027838,26,0,11.1,158.36017483054383,0.247694,0.244394118242383,4.397508297258294e-05
20190109,0.0257942809090909,2584.96,0.01471256,2500,0.966047132444744,26,0,31.25,283.05732497146147,0.207637,0.204913424601849,4.397508297258294e-05
20190109,0.0257942809090909,2584.96,0.01471256,2450,0.946726189795849,26,0,21.65,237.67127788907155,0.222154,0.21921822169083,4.397508297258294e-05
20190109,0.0265468682142857,2584.96,0.01471256,2575,0.99404979363288,45,0,74.65,431.794789948844,0.191112,0.18974828041669,4.696154053287977e-05
20190109,0.0265468682142857,2584.96,0.01471256,2585,0.997910181180969,45,0,78.65,433.6907401214352,0.188931,0.187587994148981,4.696154053287977e-05
20190109,0.0265468682142857,2584.96,0.01471256,2100,0.81068138509866,45,0,5.15,91.60726910927966,0.29387,0.291644528739154,4.696154053287977e-05
20190109,0.0265468682142857,2584.96,0.01471256,2580,0.995979987406925,45,0,76.6,432.8643558974452,0.189959,0.188605986972295,4.696154053287977e-05
20190109,0.0265468682142857,2584.96,0.01471256,2590,0.999840374955014,45,0,80.7,434.2651324284751,0.187793,0.186461442085973,4.696154053287977e-05
20190109,0.0265468682142857,2584.96,0.01471256,2300,0.887889136060437,45,0,16.4,215.782456319815,0.250721,0.248842320341021,4.696154053287977e-05
20190109,0.0268738842857143,2584.96,0.01471256,2375,0.915750668393638,69,0,39.6,392.615670691315,0.230855,0.229742506927713,4.825922335600913e-05
20190109,0.0268738842857143,2584.96,0.01471256,2400,0.925390149113571,69,0,44.25,415.5449247983579,0.226255,0.225167752950494,4.825922335600913e-05
20190109,0.0268738842857143,2584.96,0.01471256,2575,0.992866514153102,69,0,93.45,533.479638452698,0.193025,0.192136568954703,4.825922335600913e-05
20190109,0.0268738842857143,2584.96,0.01471256,2300,0.886832226233839,69,0,28.05,323.03538836564263,0.243995,0.242809262757264,4.825922335600913e-05
20190109,0.0268738842857143,2584.96,0.01471256,2125,0.819355861194307,69,0,12.0,182.7393771787631,0.27383,0.272483370950371,4.825922335600913e-05
20190109,0.0270885786813187,2584.96,0.01471256,3150,1.21187117907192,113,1,1.125,64.73625167627945,0.129892,0.129473511705369,4.911118524332818e-05
20190109,0.0270885786813187,2584.96,0.01471256,2600,1.00027462399587,113,1,119.65,684.9246965097591,0.175951,0.17535595302954,4.911118524332818e-05
20190109,0.0270885786813187,2584.96,0.01471256,2750,1.05798277538025,113,1,50.05,607.3841145126371,0.154859,0.154343620708555,4.911118524332818e-05
20190109,0.0270885786813187,2584.96,0.01471256,2550,0.981038573534415,113,0,110.5,670.8789294777378,0.197453,0.196913835284068,4.911118524332818e-05
20190109,0.0270885786813187,2584.96,0.01471256,2400,0.923330422150038,113,0,67.05,567.7682990923923,0.220693,0.220066399141422,4.911118524332818e-05
20190109,0.0270885786813187,2584.96,0.01471256,2350,0.904094371688579,113,0,56.45,522.644549624976,0.228371,0.22771632006753,4.911118524332818e-05
20190109,0.0272294481318681,2584.96,0.01471256,2800,1.07379489065265,176,1,61.9,757.2622011416724,0.154492,0.154157220516853,4.967019099947659e-05
20190109,0.0272294481318681,2584.96,0.01471256,2750,1.054619981891,176,1,80.6,807.3363792134681,0.159952,0.159603826646313,4.967019099947659e-05
20190109,0.0272294481318681,2584.96,0.01471256,3100,1.18884434322258,176,1,7.8,274.77015509837554,0.132887,0.132606474180453,4.967019099947659e-05
20190109,0.0272294481318681,2584.96,0.01471256,2900,1.11214470817596,176,1,33.7,609.5115861504304,0.144754,0.144443402667645,4.967019099947659e-05
20190109,0.0272294481318681,2584.96,0.01471256,3200,1.22719416074589,176,1,3.75,166.60361969203515,0.131805,0.131528442955334,4.967019099947659e-05
20190109,0.0272294481318681,2584.96,0.01471256,2400,0.920395620559418,176,0,93.4,733.829751677529,0.217162,0.216778388167216,4.967019099947659e-05
20190109,0.027243107032967,2584.96,0.01471256,3250,1.24246961091407,240,1,7.35,278.9182841590315,0.134277,0.134066660152651,4.972439298796429e-05
20190109,0.027243107032967,2584.96,0.01471256,2800,1.0704353570952,240,1,84.6,925.462798186734,0.155267,0.155014683528102,4.972439298796429e-05
20190109,0.027243107032967,2584.96,0.01471256,2575,0.984418230185761,240,0,171.0,976.7790779756704,0.194398,0.194167245689647,4.972439298796429e-05
20190109,0.027243107032967,2584.96,0.01471256,2300,0.87928618618534,240,0,88.95,777.8657876486394,0.224408,0.224118716501016,4.972439298796429e-05
20190109,0.027243107032967,2584.96,0.01471256,2000,0.764596683639426,240,0,39.8,484.5041777498069,0.256924,0.256577980377123,4.972439298796429e-05
20190116,0.025322735,2616.1,0.01602064,2675,1.02178503881125,19,1,15.85,240.4031875114597,0.129067,0.129067024784975,3.69130753968254e-05
20190116,0.025322735,2616.1,0.01602064,2660,1.0160554030796,19,1,21.05,261.91704699421734,0.132088,0.132088438126546,3.69130753968254e-05
20190116,0.025322735,2616.1,0.01602064,2535,0.968308438649163,19,0,20.5,228.7948599320696,0.181964,0.181963794944711,3.69130753968254e-05
20190116,0.025322735,2616.1,0.01602064,2640,1.00841588877073,19,1,29.7,280.3238724336077,0.137045,0.137045030130379,3.69130753968254e-05
20190116,0.025322735,2616.1,0.01602064,2510,0.958759045763077,19,0,16.75,204.21109185813148,0.192803,0.19280317905929,3.69130753968254e-05
20190116,0.025322735,2616.1,0.01602064,2340,0.893823174137689,19,0,4.95,82.16803829654242,0.26481,0.264810359172344,3.69130753968254e-05
20190116,0.025410905,2616.1,0.01602064,2450,0.935786022377847,21,0,11.65,166.65215527811512,0.221492,0.217837589537986,3.726295634920636e-05
20190116,0.025410905,2616.1,0.01602064,2500,0.954883696303925,21,0,16.8,211.3493024210072,0.200272,0.196984097929835,3.726295634920636e-05
20190116,0.025410905,2616.1,0.01602064,2600,0.993079044156082,21,0,38.05,296.2176819787934,0.158827,0.156278048569463,3.726295634920636e-05
20190116,0.025410905,2616.1,0.01602064,2350,0.89759067452569,21,0,5.95,100.17052091174,0.263264,0.258896281764507,3.726295634920636e-05
20190116,0.025410905,2616.1,0.01602064,2250,0.859395326673533,21,0,3.25,60.07845057476817,0.304733,0.299661443672098,3.726295634920636e-05
20190116,0.025410905,2616.1,0.01602064,2750,1.05037206593432,21,1,3.6,119.7648488523462,0.125937,0.123766726840742,3.726295634920636e-05
20190116,0.0262792175,2616.1,0.01602064,2620,0.999859538351339,40,0,66.7,414.50966800313694,0.162507,0.161211225377625,4.070864087301588e-05
20190116,0.0262792175,2616.1,0.01602064,2600,0.992227022791405,40,0,59.05,410.0581591452331,0.167615,0.166265632388191,4.070864087301588e-05
20190116,0.0262792175,2616.1,0.01602064,2625,1.00176766724132,40,1,59.75,414.7531933314254,0.150761,0.149365111700393,4.070864087301588e-05
20190116,0.0262792175,2616.1,0.01602064,2675,1.02084895614116,40,1,34.7,390.4283693364199,0.139338,0.138059660695732,4.070864087301588e-05
20190116,0.0262792175,2616.1,0.01602064,2650,1.01130831169124,40,1,46.25,408.9252649545352,0.144769,0.143434699504405,4.070864087301588e-05
20190116,0.0262792175,2616.1,0.01602064,2400,0.915901867192066,40,0,18.6,241.88817036456456,0.223631,0.221752676906962,4.070864087301588e-05
20190116,0.0266620821428571,2616.1,0.01602064,2300,0.876816308672643,64,0,20.2,269.62706417482076,0.240113,0.238846096918284,4.2227945011337705e-05
20190116,0.0266620821428571,2616.1,0.01602064,2375,0.905408144825012,64,0,28.3,335.8975762915451,0.223601,0.222429474273423,4.2227945011337705e-05
20190116,0.0266620821428571,2616.1,0.01602064,2100,0.800571412266326,64,0,8.1,136.48731441265457,0.282804,0.281296793724999,4.2227945011337705e-05
20190116,0.0266620821428571,2616.1,0.01602064,2500,0.95306120507896,64,0,49.5,452.59875955993607,0.195083,0.194078941804679,4.2227945011337705e-05
20190116,0.0266620821428571,2616.1,0.01602064,2425,0.924469368926591,64,0,35.35,382.9475858868454,0.212228,0.211122806788538,4.2227945011337705e-05
20190116,0.0269046314285714,2616.1,0.01602064,2200,0.837043626895614,108,0,26.0,336.86344259808715,0.247158,0.246398604686592,4.319044217687063e-05
20190116,0.0269046314285714,2616.1,0.01602064,2550,0.970209658447189,108,0,88.1,646.5140067295664,0.184831,0.184294773256875,4.319044217687063e-05
20190116,0.0269046314285714,2616.1,0.01602064,3100,1.17947056517109,108,1,1.55,85.91252837886323,0.12204,0.121629767898023,4.319044217687063e-05
20190116,0.0269046314285714,2616.1,0.01602064,2300,0.875091064481778,108,0,37.15,426.2162230572728,0.229883,0.229183492872211,4.319044217687063e-05
20190116,0.0269046314285714,2616.1,0.01602064,2625,0.998745236636812,108,0,114.1,677.0345089114583,0.171448,0.170966460175544,4.319044217687063e-05
20190116,0.0269046314285714,2616.1,0.01602064,2600,0.989233377240271,108,0,104.7,670.7963362340787,0.175909,0.175409167173711,4.319044217687063e-05
20190116,0.0270556353846154,2616.1,0.01602064,2600,0.986451881635339,171,0,133.7,838.7405597076921,0.178984,0.178674502094395,4.378966422466429e-05
20190116,0.0270556353846154,2616.1,0.01602064,2100,0.796749596705466,171,0,31.9,409.4390121759744,0.249802,0.249323290342376,4.378966422466429e-05
20190116,0.0270556353846154,2616.1,0.01602064,2050,0.777779368212479,171,0,27.35,367.2594271559962,0.256815,0.256321540002585,4.378966422466429e-05
20190116,0.0270556353846154,2616.1,0.01602064,2300,0.872630510677416,171,0,57.95,598.8060769905013,0.222055,0.221638741368265,4.378966422466429e-05
20190116,0.0270556353846154,2616.1,0.01602064,2150,0.815719825198454,171,0,37.2,454.40921207078185,0.242971,0.242507452606314,4.378966422466429e-05
20190116,0.0270556353846154,2616.1,0.01602064,3000,1.13821370957924,171,1,13.35,401.71041439010605,0.123463,0.123193937263135,4.378966422466429e-05
20190116,0.0271169636263736,2616.1,0.01602064,2200,0.832349546415535,235,0,57.7,635.2955201768664,0.227937,0.2276278077655,4.4033030263387306e-05
20190116,0.0271169636263736,2616.1,0.01602064,2600,0.983685827581996,235,0,155.4,976.6012733780389,0.179385,0.179166686166173,4.4033030263387306e-05
20190116,0.0271169636263736,2616.1,0.01602064,2000,0.756681405832304,235,0,33.45,443.6876864009833,0.251963,0.251613669266446,4.4033030263387306e-05
20190116,0.0271169636263736,2616.1,0.01602064,2900,1.09718803845684,235,1,48.85,805.9420222970883,0.135181,0.134959423843889,4.4033030263387306e-05
20190123,0.0250256433333333,2638.7,0.01693513,2625,0.994345092343996,15,0,37.8,253.60674031475963,0.178354,0.178353751506761,3.2105211640211505e-05
20190123,0.0250256433333333,2638.7,0.01693513,2445,0.92616142886898,15,0,7.35,112.62921359322358,0.251059,0.251058500567071,3.2105211640211505e-05
20190123,0.0250256433333333,2638.7,0.01693513,2680,1.01517898951692,15,1,21.5,237.61415292309465,0.150387,0.150386768062614,3.2105211640211505e-05
20190123,0.0250256433333333,2638.7,0.01693513,2330,0.882599643871052,15,0,2.9,55.26376425685184,0.298347,0.29834660433121,3.2105211640211505e-05
20190123,0.0250256433333333,2638.7,0.01693513,2360,0.893963587783555,15,0,3.65,66.54830717935745,0.28576,0.285759904191494,3.2105211640211505e-05
20190123,0.0250256433333333,2638.7,0.01693513,2645,1.00192105495233,15,1,38.2,256.4649944640338,0.161128,0.161128185688412,3.2105211640211505e-05
20190123,0.0251047966666667,2638.7,0.01693513,2450,0.928009649583632,17,0,8.6,132.5344763164301,0.25132,0.24585773921743,3.24193121693123e-05
20190123,0.0251047966666667,2638.7,0.01693513,2500,0.946948622024115,17,0,13.0,172.2869266002839,0.230679,0.225679218731023,3.24193121693123e-05
20190123,0.0251047966666667,2638.7,0.01693513,2600,0.984826566905079,17,0,31.35,257.66428374469797,0.190228,0.186151335881919,3.24193121693123e-05
20190123,0.0251047966666667,2638.7,0.01693513,2430,0.920434060607439,17,0,7.3,118.57340845192724,0.259335,0.253694711233433,3.24193121693123e-05
20190123,0.0251047966666667,2638.7,0.01693513,2190,0.829526992893124,17,0,1.35,31.221816431491792,0.361266,0.353367655404255,3.24193121693123e-05
20190123,0.0251047966666667,2638.7,0.01693513,2650,1.00376553934556,17,1,36.95,272.42931451651833,0.161436,0.157780889731854,3.24193121693123e-05
20190123,0.0261939710714286,2638.7,0.01693513,2650,1.00298401060431,36,1,58.75,396.8465357095712,0.160924,0.159248307921864,3.674143282312936e-05
20190123,0.0261939710714286,2638.7,0.01693513,2350,0.889438650913253,36,0,12.6,179.16605181068064,0.258115,0.255624346166253,3.674143282312936e-05
20190123,0.0261939710714286,2638.7,0.01693513,2630,0.995414319958237,36,0,63.75,394.840878850093,0.179446,0.17778546819008,3.674143282312936e-05
20190123,0.0261939710714286,2638.7,0.01693513,2635,0.997306742619754,36,0,65.65,395.8258443783539,0.17803,0.176386052078884,3.674143282312936e-05
20190123,0.0261939710714286,2638.7,0.01693513,2600,0.984059783989131,36,0,53.25,383.2789490252492,0.187451,0.185698648097033,3.674143282312936e-05
20190123,0.0261939710714286,2638.7,0.01693513,2900,1.09760514368019,36,1,1.375,67.76563375151032,0.130646,0.12932478370209,3.674143282312936e-05
20190123,0.0266957946428571,2638.7,0.01693513,2400,0.907473725596108,60,0,29.6,335.8678286727381,0.23255,0.231224324742705,3.8732796201813886e-05
20190123,0.0266957946428571,2638.7,0.01693513,2500,0.945285130829279,60,0,46.35,426.27376877577314,0.209841,0.208658410176219,3.8732796201813886e-05
20190123,0.0266957946428571,2638.7,0.01693513,2000,0.756228104663423,60,0,4.75,87.71327388929326,0.319971,0.318112897045445,3.8732796201813886e-05
20190123,0.0266957946428571,2638.7,0.01693513,2270,0.858318898792985,60,0,16.35,228.05344618539812,0.260797,0.259296956613533,3.8732796201813886e-05
20190123,0.0266957946428571,2638.7,0.01693513,2325,0.879115171671229,60,0,21.05,270.9596138439497,0.248978,0.24755012006502,3.8732796201813886e-05
20190123,0.0266957946428571,2638.7,0.01693513,2300,0.869662320362936,60,0,18.85,251.2974185006329,0.254692,0.253229567918085,3.8732796201813886e-05
20190123,0.0268498628571429,2638.7,0.01693513,2850,1.0767378558399,80,1,16.05,368.73402385555664,0.130931,0.130325084397158,3.934417800453532e-05
20190123,0.0268498628571429,2638.7,0.01693513,2800,1.05784771801815,80,1,28.05,466.0422764813872,0.138113,0.137470871468647,3.934417800453532e-05
20190123,0.0268498628571429,2638.7,0.01693513,2950,1.1145181314834,80,1,4.8,185.95157664139597,0.124307,0.123737075357895,3.934417800453532e-05
20190123,0.0268498628571429,2638.7,0.01693513,2625,0.991732235642012,80,0,94.95,584.7561994488591,0.18174,0.181011037213504,3.934417800453532e-05
20190123,0.0268498628571429,2638.7,0.01693513,2600,0.982287166731135,80,0,86.2,575.404691795315,0.186795,0.186038523982926,3.934417800453532e-05
20190123,0.0269918278571429,2638.7,0.01693513,2500,0.943554665595068,104,0,70.75,589.3946882928905,0.20374,0.203104144201949,3.99075311791385e-05
20190123,0.0269918278571429,2638.7,0.01693513,2650,1.00016794553077,104,1,110.05,670.6508649939578,0.165754,0.165149623664916,3.99075311791385e-05
20190123,0.0269918278571429,2638.7,0.01693513,2275,0.858634745691511,104,0,32.6,385.621546617907,0.244152,0.243366347784921,3.99075311791385e-05
20190123,0.0272182257142857,2638.7,0.01693513,2250,0.84694659098056,167,0,48.5,533.1023242287022,0.235923,0.235461487373812,4.08059353741496e-05
20190123,0.0272182257142857,2638.7,0.01693513,3000,1.12926212130741,167,1,16.2,445.63821768189774,0.126246,0.125963700624838,4.08059353741496e-05
20190123,0.0272182257142857,2638.7,0.01693513,3400,1.2798304041484,167,1,1.5,82.6368914121091,0.137202,0.136903108837277,4.08059353741496e-05
20190123,0.0272182257142857,2638.7,0.01693513,2425,0.912820214723492,167,0,79.75,700.1594667012046,0.211125,0.21072234090697,4.08059353741496e-05
20190123,0.0272182257142857,2638.7,0.01693513,2825,1.06338849756448,167,1,58.85,759.0781531869433,0.143358,0.143032908977207,4.08059353741496e-05
20190123,0.0272182257142857,2638.7,0.01693513,2500,0.941051767756178,167,0,97.85,763.9367849898163,0.200062,0.199687052077253,4.08059353741496e-05
20190123,0.0273339113186813,2638.7,0.01693513,2000,0.750835029750167,231,0,32.5,432.1481140673123,0.257035,0.256669860539935,4.12650052328623e-05
20190123,0.0273339113186813,2638.7,0.01693513,2650,0.994856414418972,231,0,168.25,985.6929703636396,0.178011,0.17779074612079,4.12650052328623e-05
20190123,0.0273339113186813,2638.7,0.01693513,2600,0.976085538675217,231,0,149.9,967.314230259304,0.184262,0.184028211656612,4.12650052328623e-05
20190123,0.0273339113186813,2638.7,0.01693513,3100,1.16379429611276,231,1,16.15,480.7750234751263,0.125476,0.125270324134439,4.12650052328623e-05
20190123,0.0273339113186813,2638.7,0.01693513,2200,0.825918532725184,231,0,56.35,620.852934421545,0.233598,0.233271988040026,4.12650052328623e-05
20190123,0.0273675297802198,2638.7,0.01693513,2850,1.0690514012417,249,1,78.95,951.0038168111996,0.143536,0.143314190910444,4.139841182626905e-05
20190123,0.0273675297802198,2638.7,0.01693513,3300,1.23784899091144,249,1,6.05,257.9869686842345,0.12458,0.124393852683902,4.139841182626905e-05
20190123,0.0273675297802198,2638.7,0.01693513,2100,0.78772208512546,249,0,45.6,551.2190025003697,0.240939,0.240628032727053,4.139841182626905e-05
20190123,0.0273675297802198,2638.7,0.01693513,2750,1.03154082575953,249,1,123.5,1021.0546045857355,0.154898,0.154657180139091,4.139841182626905e-05
20190123,0.0273675297802198,2638.7,0.01693513,3125,1.17220548381765,249,1,16.25,488.3398810636024,0.124749,0.124559874777233,4.139841182626905e-05
20190130,0.024775595,2681.05,0.01772321,2660,0.991880256177015,10,0,23.75,205.244239344729,0.160739,0.160738517367654,2.7985654761904767e-05
20190130,0.024775595,2681.05,0.01772321,2675,0.997473565892299,10,0,29.4,211.91469336489976,0.156285,0.156284788076654,2.7985654761904767e-05
20190130,0.024775595,2681.05,0.01772321,2725,1.01611793160991,10,1,11.75,179.32924089677385,0.133856,0.133855924703479,2.7985654761904767e-05
